Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,level,cell_type,comparison,gene_set_library
prerank,Lysosome Vesicle Biogenesis R-HSA-432720,-0.5169749070677923,-1.5995909745878356,0.0113821138211382,0.024387448668805,0.983,20/31,26.79%,AP1G2;AP1B1;HGS;CLTB;CLTA;AP1S2;CHMP2A;HSPA8;CTSZ;CLTC;AP1S3;AP4S1;APP;DNM2;DNASE2;DNAJC6;AP1G1;CLVS2;AP1S1;AP4E1,excitatory_subtypes,Ex_L5_PCP4_NXPH2,sALS_vs_Control,Reactome_2022
prerank,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.6082727777639262,-1.6129625875381166,0.0201342281879194,0.0243886831195134,0.963,12/16,21.25%,TICAM1;UBC;UBA52;UBB;TMED7-TICAM2;NDUFA2;IRF3;IRF7;RPS27A;LY96;SARM1;IKBKE,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,-0.4647226679775133,-1.889473871442186,0.001,0.0251142656445686,0.293,17/51,11.21%,PPARGC1A;MEF2D;NR1D1;ESRRA;CARM1;CRTC1;TBL1X;POLRMT;HCFC1;CRTC2;GABPA;GLUD1;ATP5F1B;PPRC1;MTERF1;TFB2M;IDH2,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Elongation R-HSA-5389840,-0.470272051481348,-1.6660188110875431,0.0021978021978021,0.0258341249001657,0.879,24/74,13.56%,MRPL41;MRPL4;MRPL10;AURKAIP1;MRPS2;TUFM;OXA1L;GADD45GIP1;MRPL18;MRPS34;MRPL49;MRPL20;MRPL55;MRPL34;MRPL54;MRPL9;MRPL44;MRPL43;MRPS21;MRPL17;MRPS26;MRPL35;ERAL1;MRPL24,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Initiation R-HSA-5368286,-0.4379649899214057,-1.5998383617411307,0.001,0.0263760986276859,0.971,27/75,15.17%,MRPL41;MRPS2;MRPL4;MRPL55;MRPL10;GADD45GIP1;OXA1L;AURKAIP1;MRPS34;ERAL1;MRPL20;MRPL18;MRPL34;MRPL44;MRPL49;MRPL43;MRPS26;MRPL54;MRPL9;MRPL17;MRPS33;MRPS21;MRPL24;MRPL11;CHCHD1;MRPL37;MRPL40,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,0.5135084661769304,1.5888120914312598,0.0152963671128107,0.0273359370061051,0.985,14/34,22.46%,ACADS;ACAA2;HADHB;ACOT7;DBI;NDUFAB1;ACADVL;ACADM;MCAT;ACOT13;DECR1;ECHS1;ACBD6;ECI1,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,-0.499141499825806,-1.6532162823680154,0.0069605568445475,0.0277791655859479,0.902,25/45,22.49%,PSMD10;PSMB4;PSMD3;PSMA4;SEM1;PSMD4;PSMB3;PSMC4;PSMC3;PSMB5;PSME2;PSMA1;PSMC5;PSMC2;PSMD8;MRC1;PSME4;PSMD2;PSME3;MRC2;PSMB6;PSMD12;PSMB2;PSMD6;PSMD11,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,sALS_vs_Control,Reactome_2022
prerank,Role Of Phospholipids In Phagocytosis R-HSA-2029485,-0.5862316366216063,-1.8555491815280205,0.001,0.0278990132066348,0.355,7/20,4.98%,AHCYL1;PLD2;ITPR1;ITPR2;PLA2G6;PRKCD;PLD3,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_Control,Reactome_2022
prerank,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.4686184325765046,-1.7796908824280735,0.001,0.0280634394209373,0.53,49/96,22.63%,TICAM1;DUSP7;APP;TLR7;HMGB1;KCNH8;MAP2K4;RIPK2;MAPK8;TAB3;N4BP1;AGER;RELA;MAPK3;IRF7;NFKB2;MYD88;NFKBIA;NFKB1;MAPK10;S100B;MAP3K7;TMED7-TICAM2;MAP2K7;MAP2K1;USP14;JUN;NKIRAS2;IRAK2;NOD2;FBXW11;MAPKAPK3;IKBKG;PPP2R1B;TRAF6;DUSP3;UBC;S100A12;TP53;MAPK14;UBA52;NLRX1;CASP8;CREB1;RPS6KA3;NFKBIB;MAPKAPK2;TAB1;TNIP2,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Initiation R-HSA-5368286,-0.4868011975427235,-1.6636844197754377,0.0017064846416382,0.0283584685717171,0.888,31/75,18.09%,MRPL41;MRPL4;MRPL10;MRPL18;MRPL9;ERAL1;AURKAIP1;MRPL55;MRPS2;OXA1L;MRPL44;MRPL34;MRPL49;GADD45GIP1;MRPL43;MRPS26;MRPL32;MRPL20;MRPS15;MRPS33;MRPS21;MRPS34;MRPL54;MRPL17;MRPL37;CHCHD1;MRPL40;MRPL23;MRPL52;MRPL36;MRPL50,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Role Of Phospholipids In Phagocytosis R-HSA-2029485,-0.5627398584566561,-1.5851580423547982,0.0274261603375527,0.0289203209888074,0.985,9/22,16.59%,PRKCSH;PLD3;PLA2G6;AHCYL1;ITPR2;PLCG2;PLPP5;PRKCD;PIK3CA,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Termination R-HSA-5419276,-0.4819300453301352,-1.6547590440123567,0.001,0.0290527142335997,0.9,31/75,18.09%,MRPL41;MRPL4;MRPL10;MRPL18;MRPL9;ERAL1;AURKAIP1;MRPL55;MRPS2;OXA1L;MRPL44;MRPL34;MRPL49;GADD45GIP1;MRPL43;MRPS26;MRPL32;MRPL20;MRPS15;MRPS33;MRPS21;MRPS34;MRPL54;MRPL17;MRPL37;CHCHD1;MRPL40;MRPL23;MRPL52;MRPL36;MRPL50,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Macroautophagy R-HSA-1632852,-0.4244663852352063,-1.622459024280905,0.001,0.0292711694319691,0.955,46/106,16.91%,ARL13B;HSP90AA1;LAMTOR3;TOMM22;HSF1;UBA52;UBE2N;HDAC6;ATG4D;TOMM70;ATG3;RRAGC;UBC;MAP1LC3A;ATG12;LAMTOR4;UBB;RHEB;MAP1LC3B;BECN1;RNF103-CHMP3;PLIN3;USP30;TOMM7;PEX5;PRKAA1;MFN2;LAMTOR1;AMBRA1;SQSTM1;CSNK2A2;TSC2;PRKAA2;VCP;ATG101;FUNDC1;TOMM40;ATG4A;LAMTOR5;NBR1;MLST8;PARK7;DYNLL1;DYNC1I2;MTERF3;RPS27A,glia_subtypes,Glia_Micro,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Elongation R-HSA-5389840,-0.4839339161927758,-1.65522082283907,0.0016835016835016,0.0292719129857093,0.9,32/75,18.09%,MRPL41;MRPL4;MRPL10;MRPL18;MRPL9;ERAL1;AURKAIP1;MRPL55;TUFM;MRPS2;OXA1L;MRPL44;MRPL34;MRPL49;GADD45GIP1;MRPL43;MRPS26;MRPL32;MRPL20;MRPS15;MRPS33;MRPS21;MRPS34;MRPL54;MRPL17;MRPL37;CHCHD1;MRPL40;MRPL23;MRPL52;MRPL36;MRPL50,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.4630724886572807,-1.6571341523062593,0.001,0.0293369168309098,0.894,37/96,14.02%,MAPK3;PPP2R1A;DUSP7;PELI3;MAPK11;FOS;UBA52;NKIRAS2;LRRC14;UBC;MAP2K7;PPP2R5D;JUN;MAPK7;DUSP6;AGER;PPP2CB;RELA;UBB;SKP1;TICAM1;ECSIT;RPS6KA1;MAPKAPK2;NDUFA2;DUSP4;IRAK1;DUSP3;NFKBIB;APP;TP53;IKBKG;HMGB1;MAP2K3;MAPK1;RPS27A;MAP2K4,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,-0.5676000216871764,-1.6212116140356334,0.0121212121212121,0.0295189331944748,0.955,14/24,9.55%,C3AR1;HMOX1;SUGT1;HSP90AB1;CASP1;NFKB1;IL1B;NFKB2;TXNIP;PYCARD;GSDMD;RELA;TXN2;IL1A,glia_subtypes,Glia_Micro,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Termination R-HSA-5419276,-0.5031065606345386,-1.7059832183871613,0.0017152658662092,0.0302357238470701,0.718,30/73,17.12%,MRPL41;MRPS34;MRPL10;MRPL44;MRPL4;MRPL55;GADD45GIP1;OXA1L;MRPL35;MRPS23;AURKAIP1;MRPL54;MRPL18;MRPL9;MRPL34;MRPS2;ERAL1;MRPS10;MRPL49;GFM2;MRPS26;MRPS33;MRPL20;MRPL24;MRPL43;MRPL15;MRPL40;MRPS7;MRPL32;MRPL51,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,0.4605843586852031,1.5949696201296113,0.0033898305084745,0.0304587507551075,0.982,20/67,11.82%,HSP90AA1;UBA52;HSP90AB1;RPS27A;UBE2L6;UBC;NFKBIA;ISG15;UBB;PCBP2;OTUD5;FADD;IRF3;APP;NFKBIB;HMGB1;RELA;NKIRAS1;NKIRAS2;UBE2D3,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
prerank,Phase 4 - Resting Membrane Potential R-HSA-5576886,0.5489371020025338,1.5592440655632889,0.0376237623762376,0.0311529713713485,0.997,7/19,7.78%,KCNJ4;KCNJ12;KCNK6;KCNK3;KCNK15;KCNK12;KCNK7,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,trans-Golgi Network Vesicle Budding R-HSA-199992,-0.440677825110818,-1.5698954618718397,0.0043010752688172,0.0314198281428881,0.989,27/68,18.33%,HGS;AP1G2;CLTB;AP1S1;FTL;CHMP2A;PTGES2;BLOC1S4;STX4;SNAPIN;NAPSA;AP1B1;APP;DNASE2;OCRL;YIPF6;HSPA8;TBC1D8B;AP1S2;FTH1;AP1M1;HIP1R;CLTC;TGOLN2;AP1S3;TFRC;SNX5,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Response Of Mtb To Phagocytosis R-HSA-9637690,0.593658800106113,1.6214717248758193,0.0166975881261595,0.0315048553424637,0.961,12/19,19.65%,UBA52;RPS27A;MAPK1;UBC;UBB;CORO1A;KPNB1;ENO1;ATP6V1H;RAB7A;PGK1;HGS,excitatory_subtypes,Ex_L6_TLE4_MEGF11,c9ALS_vs_sALS,Reactome_2022
prerank,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.4837120557190357,-1.689104428592983,0.001,0.0317029709818122,0.774,25/95,8.37%,PPP2R1A;PPP2CB;PELI3;SKP1;DUSP7;MAPK11;LRRC14;MAPK1;JUN;TICAM1;NFKBIA;UBE2N;UBA52;DUSP3;PPP2R5D;ECSIT;HMGB1;APP;MAP2K7;NFKBIB;IKBKG;RIPK2;UBB;MAP2K3;UBC,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Lysosome Vesicle Biogenesis R-HSA-432720,-0.4997137562937857,-1.5677369435162745,0.01890756302521,0.0318215909484054,0.989,13/32,17.96%,HGS;AP1G2;CLTB;AP1S1;CHMP2A;AP1B1;APP;DNASE2;HSPA8;AP1S2;AP1M1;CLTC;AP1S3,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Interferon Signaling R-HSA-913531,-0.4013351140400777,-1.611746928052356,0.001,0.0321131076060461,0.965,55/171,13.80%,HLA-A;HLA-C;HLA-B;HLA-DRA;HLA-DRB1;EIF4A2;ISG15;UBA52;EIF4E2;STAT2;RANBP2;BST2;MAPK3;PTPN6;UBE2N;B2M;KPNA3;NUP58;SOCS3;UBC;KPNB1;IRF9;KPNA4;GBP1;EGR1;IRF7;FCGR1A;HLA-E;UBB;TPR;UBE2L6;ADAR;IFI35;ICAM1;TRIM35;HLA-DPA1;IP6K2;ARIH1;UBA7;TRIM26;IFI27;EIF4E;KPNA5;EIF4G2;IRF1;PSMB8;HLA-F;NUP107;PDZD2;SUMO1;PML;HLA-DQA2;MT2A;POM121C;IRF5,glia_subtypes,Glia_Micro,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,0.5298220080738857,1.6434782407870272,0.0056818181818181,0.0329383303506033,0.931,18/34,23.81%,ACAA2;DBI;ACAD10;ACOT7;ACSF2;DECR1;HADH;NDUFAB1;HADHA;ACADS;ACADM;PCCA;MECR;ACOT13;PCTP;MMUT;ACOT2;ACSM3,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Chaperone Mediated Autophagy R-HSA-9613829,-0.6343441945142028,-1.7341375900041902,0.00418410041841,0.0331632133791892,0.689,13/19,19.39%,LAMP2;HSP90AA1;RNASE1;EEF1A1;PLIN2;HDAC6;PLIN3;GFAP;HSP90AB1;IFT88;UBC;CFTR;UBA52,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.4752662467285146,-1.71055597793939,0.001,0.0343554625574935,0.741,38/95,19.24%,PPP2R1A;PELI3;MAPK11;PPP2R5D;MAP2K7;SKP1;IKBKG;LRRC14;JUN;TRAF6;DUSP3;MAPK1;UBA52;ALPK1;UBC;MAPK3;PPP2CB;NKIRAS2;NLRX1;MAP2K3;DUSP7;TMED7-TICAM2;DUSP6;UBB;HMGB1;FOS;NFKBIA;NLRC5;RPS27A;TAB1;APP;NOD2;DUSP4;MAPK7;TICAM1;MAP3K8;MAPK8;N4BP1,excitatory_subtypes,Ex_L6_TLE4_MEGF11,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Termination R-HSA-5419276,-0.4555848062547434,-1.6143289983540838,0.0043668122270742,0.034561543316162,0.959,23/74,13.56%,MRPL41;MRPL4;MRPL10;AURKAIP1;MRPS2;OXA1L;GADD45GIP1;MRPL18;MRPS34;MRPL49;MRPL20;MRPL55;MRPL34;MRPL54;MRPL9;MRPL44;MRPL43;MRPS21;MRPL17;MRPS26;MRPL35;ERAL1;MRPL24,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Protein Import R-HSA-1268020,0.5110450834277162,1.7148765674527124,0.001,0.0345717463713942,0.744,17/58,10.88%,TIMM17A;CHCHD7;TOMM7;TIMM8B;TIMM10;SLC25A4;TIMM8A;COA4;TIMM9;CHCHD2;DNAJC19;VDAC1;CHCHD4;ATP5MC1;COX17;CCNI;GRPEL1,broad,Excitatory,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Initiation R-HSA-5368286,-0.4543557916284474,-1.6119684703595851,0.0043572984749455,0.03476287104978,0.961,23/74,13.56%,MRPL41;MRPL4;MRPL10;AURKAIP1;MRPS2;OXA1L;GADD45GIP1;MRPL18;MRPS34;MRPL49;MRPL20;MRPL55;MRPL34;MRPL54;MRPL9;MRPL44;MRPL43;MRPS21;MRPL17;MRPS26;MRPL35;ERAL1;MRPL24,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation R-HSA-5368287,-0.4179397718708979,-1.5523028845211069,0.0021598272138228,0.0351274487492796,0.997,28/81,15.17%,MRPL41;TUFM;MRPS2;MRPL4;MRPL55;MRPL10;GADD45GIP1;OXA1L;AURKAIP1;MRPS34;ERAL1;MRPL20;MRPL18;MRPL34;MRPL44;MRPL49;MRPL43;MRPS26;MRPL54;MRPL9;MRPL17;MRPS33;MRPS21;MRPL24;MRPL11;CHCHD1;MRPL37;MRPL40,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,0.4495621842308753,1.562651821701032,0.0103986135181975,0.0353799704832965,0.997,20/69,10.39%,HSP90AB1;HSP90AA1;UBA52;UBC;RELA;UBB;NFKBIA;PCBP2;RPS27A;IKBKG;UBE2L6;APP;UBE2D1;FADD;SIKE1;UBE2D3;ISG15;UBE2K;DHX58;TAX1BP1,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,c9ALS_vs_sALS,Reactome_2022
prerank,Mitochondrial Translation Elongation R-HSA-5389840,0.5026674379302783,1.7727616655876324,0.001,0.0355818226285353,0.516,34/73,19.61%,MRPS16;MRPS36;MRPS7;MRPS10;MRPL3;MRPS22;MRPL51;MRPS9;MRPS26;MRPL16;MRPL50;MRPL49;MRPL57;MRPL36;MRPL13;MRPL19;MRPS21;MRPS35;MRPL40;MRPS25;MRPL17;MRPS18B;MRPS30;MRPL35;MRPL34;GFM1;MRPS15;MRPL48;MRPL52;MRPS23;CHCHD1;MRPL24;MRPL42;PTCD3,excitatory_subtypes,Ex_L6_TLE4_CCBE1,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Initiation R-HSA-5368286,0.5026260840920894,1.765409576957365,0.0017211703958691,0.0358200937622086,0.54,34/73,19.61%,MRPS16;MRPS36;MRPS7;MRPS10;MRPL3;MRPS22;MRPL51;MRPS9;MRPS26;MRPL16;MRPL50;MRPL49;MRPL57;MRPL36;MRPL13;MRPL19;MRPS21;MRPS35;MRPL40;MRPS25;MRPL17;MRPS18B;MRPS30;MRPL35;MRPL34;MRPS15;MTFMT;MRPL48;MRPL52;MRPS23;CHCHD1;MRPL24;MRPL42;PTCD3,excitatory_subtypes,Ex_L6_TLE4_CCBE1,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation R-HSA-5368287,-0.4674219727926456,-1.6221820922074697,0.001,0.036150179594723,0.953,32/81,18.09%,MRPL41;MRPL4;MRPL10;MRPL18;MRPL9;ERAL1;AURKAIP1;MRPL55;TUFM;MRPS2;OXA1L;MRPL44;MRPL34;MRPL49;GADD45GIP1;MRPL43;MRPS26;MRPL32;MRPL20;MRPS15;MRPS33;MRPS21;MRPS34;MRPL54;MRPL17;MRPL37;CHCHD1;MRPL40;MRPL23;MRPL52;MRPL36;MRPL50,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Biogenesis R-HSA-1592230,0.4345440916404204,1.5658537556812804,0.0050251256281407,0.0369186063488293,0.991,31/86,13.88%,MEF2D;CALM1;NR1D1;TMEM11;ATP5F1E;CYCS;ESRRA;ATP5PF;ATP5F1D;SMARCD3;ATP5F1B;ATP5MC3;ATP5PD;ATP5ME;MEF2C;ATP5MC2;ATP5F1A;POLRMT;MICOS10;SIRT4;SIRT3;ATP5PB;MAPK11;CREB1;MBD4;MICOS13;ATP5MC1;HSPA9;TWNK;LIN9;TFAM,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
prerank,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.4314535209714827,-1.5879169350363391,0.0039138943248532,0.0372908519636822,0.985,43/96,16.91%,HMGB1;UBA52;MAPK3;UBE2N;IKBKG;TICAM1;MYD88;UBC;LRRC14;IRF7;MAP2K3;MAP2K4;UBB;BTRC;FBXW11;NFKBIA;DUSP7;MAPK8;TRAF6;RIPK2;PPP2CB;NKIRAS2;NFKB1;NFKB2;RELA;DUSP6;MAPK10;TNIP2;MAP3K7;TAB3;NDUFA2;IRAK1;USP14;MAP2K7;TMED7-TICAM2;TAB1;MAPK1;APP;NLRX1;AGER;PPP2R5D;N4BP1;RPS27A,glia_subtypes,Glia_Micro,sALS_vs_Control,Reactome_2022
prerank,Response Of Mtb To Phagocytosis R-HSA-9637690,-0.5794903911301916,-1.5915911996358851,0.0328947368421052,0.0386647467334247,0.976,11/20,14.31%,HGS;MAPK3;ENO1;UBC;UBA52;MAPK1;CORO1A;PGK1;UBB;ATP6V1H;RAB7A,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Biogenesis R-HSA-1592230,-0.417762718711787,-1.531065183575704,0.0087082728592162,0.0393406947652722,1.0,34/84,18.74%,MAPK11;TMEM11;ESRRA;ATP5MC1;ATP5F1B;MBD4;ATP5F1A;ATP5PD;CYCS;MICOS13;HCFC1;SIRT5;PRKAB2;MEF2D;SAMM50;POLRMT;HSPA9;MTERF1;ATP5MC3;CRTC2;APOO;PPARA;MAPK14;PRKAA2;CALM1;NR1D1;ATP5F1D;ALAS1;ATP5MC2;SIRT3;PPARGC1A;CHD9;CARM1;GLUD1,excitatory_subtypes,Ex_L5_PCP4_NXPH2,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation R-HSA-5368287,0.4844848227111405,1.740614528397081,0.0016835016835016,0.0399540827161687,0.642,36/79,19.61%,MRPS16;MRPS36;MRPS7;MRPS10;MRPL3;MRPS22;MRPL51;MRPS9;MRPS26;MRPL16;MRPL50;MRPL49;MRPL57;MRPL36;MRPL13;MRPL19;MRPS21;MRPS35;MRPL40;MRPS25;MRPL17;MRPS18B;MRPS30;MRPL35;MRPL34;GFM1;MRPS15;MRRF;MTFMT;MRPL48;MRPL52;MRPS23;CHCHD1;MRPL24;MRPL42;PTCD3,excitatory_subtypes,Ex_L6_TLE4_CCBE1,c9ALS_vs_Control,Reactome_2022
prerank,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,0.415361483324923,1.6002831136865472,0.0072072072072072,0.0402022254237868,0.989,25/67,16.82%,UBA7;IKBKE;ISG15;MAP3K1;IRF7;UBA52;TNFAIP3;HMGB1;HERC5;RNF135;TRAF3;RPS27A;IFIH1;NKIRAS2;HSP90AB1;UBB;NFKB2;IFNA2;TRIM25;PDZD2;DHX58;AGER;UBE2L6;UBC;FADD,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.573708404965171,-1.5965387684281396,0.0245535714285714,0.0405327955484045,0.978,8/16,13.71%,IRF7;TICAM1;IKBKE;UBB;LY96;UBC;UBA52;SARM1,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Macroautophagy R-HSA-1632852,-0.3856099651843899,-1.7561549601929247,0.001,0.0405586076581747,0.586,38/106,16.77%,MFN2;BECN1;PRKAA1;ATG16L1;HDAC6;PRKAB2;WIPI2;ULK1;WDR45B;RB1CC1;DYNLL2;ATG3;PGAM5;PIK3C3;PRKAA2;MFN1;SRC;TOMM40;PIK3R4;HSF1;TOMM20;ATG12;GABARAPL1;ATG9A;RRAGC;ATG13;WIPI1;USP30;TSC2;ARL13B;ATG4D;UBC;MAP1LC3A;RRAGA;PLIN3;PLIN2;MTERF3;PRKAB1,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_Control,Reactome_2022
prerank,Macroautophagy R-HSA-1632852,0.3986540975530053,1.5301354460195955,0.0020325203252032,0.0408282669545438,0.996,30/106,13.89%,PINK1;ARL13B;ATG3;LAMTOR5;RNF103-CHMP3;LAMTOR3;RHEB;MAP1LC3B;GABARAPL2;TOMM22;TSC2;DYNLL1;UBB;VDAC1;UBA52;MLST8;MAP1LC3A;TOMM70;TOMM7;RRAGA;TOMM20;VCP;GABARAPL1;NBR1;PARK7;UBE2N;UBC;LAMTOR4;FUNDC1;ATG10,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Mitochondrial Calcium Ion Transport R-HSA-8949215,0.5629146694908751,1.5413868962600017,0.0212014134275618,0.0411790984591162,0.999,8/20,9.74%,STOML2;SMDT1;PMPCA;VDAC2;VDAC1;PHB2;LETM1;PMPCB,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,c9ALS_vs_sALS,Reactome_2022
prerank,FCGR3A-mediated Phagocytosis R-HSA-9664422,-0.4849490969867766,-1.6788065173352174,0.003883495145631,0.0424891409349755,0.872,14/55,9.40%,MAPK3;MAPK1;WASL;CYFIP2;WIPF3;CRK;BAIAP2;ACTG1;SRC;VAV1;WASF1;GRB2;ACTR3;NCKAP1,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,sALS_vs_Control,Reactome_2022
prerank,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.4421292164713583,-1.687862185151923,0.001,0.0425072124901299,0.853,31/95,13.91%,MAPK3;PPP2R1A;MAPK1;DUSP7;PPP2R5D;PPP2CB;NKIRAS2;MAP2K3;RELA;JUN;TICAM1;PELI3;UBA52;TAB2;IKBKG;MAPK11;CREB1;LRRC14;NLRC5;MAP3K1;UBB;PPP2R1B;UBC;TRAF6;MAP3K7;MAPK10;UBE2N;TAB1;MAPK7;MEF2C;MAP2K7,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation Initiation R-HSA-5368286,-0.4867488188855355,-1.6522385541473936,0.0016949152542372,0.0426189062279987,0.887,30/73,17.12%,MRPL41;MRPS34;MRPL10;MRPL44;MRPL4;MRPL55;GADD45GIP1;OXA1L;MRPL35;MRPS23;AURKAIP1;MRPL54;MRPL18;MRPL9;MRPL34;MRPS2;ERAL1;MRPS10;MRPL49;MRPS26;MRPS33;MRPL20;MRPL24;MRPL43;MTIF3;MRPL15;MRPL40;MRPS7;MRPL32;MRPL51,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Translation R-HSA-5368287,-0.4384155262975426,-1.573676136159953,0.0110619469026548,0.0429218889987337,0.981,24/80,13.56%,MRPL41;MRPL4;MRPL10;AURKAIP1;MRPS2;TUFM;OXA1L;GADD45GIP1;MRPL18;MRPS34;MRPL49;MRPL20;MRPL55;MRPL34;MRPL54;MRPL9;MRPL44;MRPL43;MRPS21;MRPL17;MRPS26;MRPL35;ERAL1;MRPL24,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,sALS_vs_Control,Reactome_2022
prerank,Chaperone Mediated Autophagy R-HSA-9613829,0.6308131522191707,1.7128419345494943,0.01,0.0430941207551817,0.76,15/19,27.74%,RPS27A;HSP90AB1;ARL13B;LAMP2;HSP90AA1;PARK7;CFTR;RNASE1;EEF1A1;HSPA8;UBB;UBA52;HDAC6;PLIN2;PLIN3,excitatory_subtypes,Ex_L5_PCP4_NXPH2,c9ALS_vs_Control,Reactome_2022
prerank,Interferon Alpha/Beta Signaling R-HSA-909733,0.4556422626315144,1.5432584086072074,0.0084033613445378,0.0432470657974288,0.996,22/59,17.86%,HLA-A;HLA-B;KPNB1;ISG15;IFIT1;IRF3;IFIT5;HLA-C;IFIT3;IFNAR2;IFI35;PTPN6;IFIT2;EGR1;IFITM3;IRF8;IFI6;XAF1;IRF9;IP6K2;PSMB8;OASL,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
