leiden_harmony,Vasc.Endo.Arterial_score,Vasc.Endo.Capillary_score,Vasc.Endo.Venous_score,Vasc.Fibro.CLMP_KCNMA1_score,Vasc.Fibro.CLMP_PDGFRA_score,Vasc.Mural.Pericyte_score,Vasc.Mural.SMC_score,Vasc.T_Cell_score
21,0.9118412351977204,1.0923135718923194,1.2656709693546677,0.3098949680873704,0.24514166808045018,0.14124065311376705,0.5183639118600858,0.292677861746265
22,0.25159893192615146,-0.03330221496755713,0.30295445432327894,0.35646740464713533,0.8863268453510573,0.9837469506867498,0.6795800900294835,0.24830917327133117
