baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,analysis_level,group_name,comparison
1734.9465911721304,0.06892481307293755,0.2926662902513738,0.23550649790837672,0.8138156360693715,0.9424300597045028,GABARAPL1,broad,Excitatory_neurons,Control_vs_c9ALS
376.81936623608,-0.19963201648474257,0.28024393747001564,-0.7123508836158212,0.4762475222104655,0.7849248948464861,PHB2,broad,Excitatory_neurons,Control_vs_c9ALS
1137.154350604952,0.19363424741693908,0.17579390792660418,1.1014844012557217,0.27068588978073527,0.6192317830026237,TBK1,broad,Excitatory_neurons,Control_vs_c9ALS
997.7355371207237,-0.1280310485859129,0.20713566505721545,-0.6181023849782118,0.5365078502646115,0.8220408941416327,ULK1,broad,Excitatory_neurons,Control_vs_c9ALS
4132.697321590831,0.03925121566226662,0.1799972762140514,0.21806560903504657,0.8273779925963083,0.9475029039818856,DNM1L,broad,Excitatory_neurons,Control_vs_c9ALS
164.92398208803533,0.28550118803277597,0.3268019421585038,0.8736214544719678,0.3823244384357102,0.7195716745012897,ATG101,broad,Excitatory_neurons,Control_vs_c9ALS
3667.3781267821796,0.17982698337255415,0.16639296232765746,1.080736714203349,0.27981424669495425,0.6284326706563873,MICU2,broad,Excitatory_neurons,Control_vs_c9ALS
934.443986868276,-0.2373143506514696,0.198040458983383,-1.19831246539063,0.23079539555430162,0.577614226992751,LAMP1,broad,Excitatory_neurons,Control_vs_c9ALS
874.7893801467802,0.3663583192267455,0.2564681161967264,1.428475105052539,0.1531551551579948,0.47384805618679104,ATG14,broad,Excitatory_neurons,Control_vs_c9ALS
414.8130004147837,-0.043714431833404954,0.18279046915867453,-0.23915049857144283,0.8109888854002087,0.9410306303505883,POLG,broad,Excitatory_neurons,Control_vs_c9ALS
789.4069646795226,0.09760271286442854,0.2046592528381201,0.47690349452037545,0.6334308434713987,0.869781270199235,CLPX,broad,Excitatory_neurons,Control_vs_c9ALS
1032.9098508185984,-0.3046185920989595,0.2584260783464085,-1.1787455586840272,0.23849950845202184,0.5862950436842906,RHOT2,broad,Excitatory_neurons,Control_vs_c9ALS
1375.2139933475269,0.10287542905667116,0.23671496215747068,0.43459622543096793,0.6638555352989379,0.88235332473629,MAP1LC3B,broad,Excitatory_neurons,Control_vs_c9ALS
643.2438738996192,0.24380274258472498,0.23006980901283366,1.0596902897899363,0.28928552179152056,0.6388914702631144,DNAJA3,broad,Excitatory_neurons,Control_vs_c9ALS
1334.8603617006584,0.7370362337873538,0.3558249575533496,2.071344963701284,0.038326570167043675,0.22907831896060066,GABARAPL2,broad,Excitatory_neurons,Control_vs_c9ALS
0.0,,,,,,ATP6V0C,broad,Excitatory_neurons,Control_vs_c9ALS
2258.3352104409087,-0.010425608496143424,0.18808347311362994,-0.055430752758616024,0.955795296334093,0.9882988223738319,SPG7,broad,Excitatory_neurons,Control_vs_c9ALS
1773.0470875539572,0.5637370493687064,0.3561654371101254,1.5827954951013408,0.11346808384433761,0.41065952395916955,COX4I1,broad,Excitatory_neurons,Control_vs_c9ALS
133.04021749751092,-0.054645977358508284,0.25598172347863196,-0.21347608968290213,0.830955636953774,0.9486721101544839,MIEF2,broad,Excitatory_neurons,Control_vs_c9ALS
226.95176506519888,-0.09027791677366187,0.2323263782508356,-0.3885822929507884,0.6975851675323879,0.8970742333601199,SMCR8,broad,Excitatory_neurons,Control_vs_c9ALS
515.4460390333821,0.11507024857224686,0.22425750437840686,0.5131166017886296,0.60786975906909,0.8594739209280469,BECN1,broad,Excitatory_neurons,Control_vs_c9ALS
887.4064006192075,0.050566554394801316,0.14982309258607962,0.33750841423693556,0.7357336702376346,0.9121330719346807,NBR1,broad,Excitatory_neurons,Control_vs_c9ALS
2327.833827601967,0.2904737186561846,0.19754212313766648,1.470439388027405,0.14144279026079334,0.45564117107675145,ULK2,broad,Excitatory_neurons,Control_vs_c9ALS
1270.2883883793993,-0.22439637576151192,0.16189384769561097,-1.3860710518377248,0.16572520872205898,0.492565515627638,CALCOCO2,broad,Excitatory_neurons,Control_vs_c9ALS
297.6488171378704,0.13559906242359365,0.17572305679065767,0.7716634623829443,0.4403137763806654,0.7596488077596641,POLG2,broad,Excitatory_neurons,Control_vs_c9ALS
3355.760490869957,0.03279939714338746,0.1886880571159712,0.17382868658840628,0.8620000989578158,0.9595748891225231,RHOT1,broad,Excitatory_neurons,Control_vs_c9ALS
3256.412867145187,-0.18758296478930306,0.18320621554737163,-1.0238897421075746,0.30588735585607363,0.6550137290721505,PIK3C3,broad,Excitatory_neurons,Control_vs_c9ALS
995.955969189347,0.35800259096359915,0.14978967198951704,2.390035215436307,0.01684675736884028,0.14243264158813324,AFG3L2,broad,Excitatory_neurons,Control_vs_c9ALS
1797.6936646907902,0.236174617814999,0.21782110916564804,1.084259550048446,0.2782497347231845,0.6267881776193962,ATP5F1A,broad,Excitatory_neurons,Control_vs_c9ALS
337.33446633845824,-0.02996187296653886,0.19203915797939036,-0.15601960184471528,0.8760175703901341,0.9639424366440255,VPS16,broad,Excitatory_neurons,Control_vs_c9ALS
467.4017057308164,0.01622043494524465,0.20999540820269266,0.07724185535327655,0.9384311453304897,0.9834512297501589,TIMM44,broad,Excitatory_neurons,Control_vs_c9ALS
218.6950617335642,0.11454298829067501,0.23239858659083562,0.4928729988033064,0.6221023269244168,0.8654635162867153,CLPP,broad,Excitatory_neurons,Control_vs_c9ALS
1611.1555981237839,-0.5640631713374956,0.3046168395738273,-1.8517136876826819,0.06406694744769084,0.300790545895505,FKBP8,broad,Excitatory_neurons,Control_vs_c9ALS
625.3385567054676,-0.21008227661423,0.2231225851964734,-0.9415554074422336,0.3464203092445971,0.6909854855575757,LONP1,broad,Excitatory_neurons,Control_vs_c9ALS
1493.6574642801802,0.10168675450630212,0.3046046105637308,0.33383196110561414,0.738506364137367,0.9134426562787524,GPX4,broad,Excitatory_neurons,Control_vs_c9ALS
273.17624061442945,0.06569926832375998,0.28694698173137206,0.22895960754612477,0.8189003107208261,0.9446113180313611,MIEF1,broad,Excitatory_neurons,Control_vs_c9ALS
1624.1989618693813,-0.0247485345554219,0.13160417715154757,-0.188052804182066,0.8508352577542542,0.9553675082341438,BCL2L13,broad,Excitatory_neurons,Control_vs_c9ALS
355.07777311562324,0.04830970701531838,0.2622467856176356,0.18421467741364625,0.8538450456114527,0.9562123202575662,TXN2,broad,Excitatory_neurons,Control_vs_c9ALS
181.50577078844867,0.13498415265680802,0.23752367024211055,0.5682976880544881,0.5698328486145627,0.719413996986809,MICOS10,broad,Excitatory_neurons,sALS_vs_c9ALS
233.360921356772,0.05643593389447026,0.18659567810718206,0.30245038077491276,0.7623087535792253,0.8570392531327425,TFB2M,broad,Excitatory_neurons,sALS_vs_c9ALS
2886.3243342173846,1.0343387158321011,0.23617045979101178,4.3796278194461395,1.1888217442889742e-05,0.0009550133851662911,TOMM20,broad,Excitatory_neurons,sALS_vs_c9ALS
949.1257576583594,0.739958675277968,0.20878513915602304,3.544115631357289,0.0003939324345157086,0.008048826926977408,PINK1,broad,Excitatory_neurons,sALS_vs_c9ALS
679.3940363101403,0.35135130659343233,0.20045301349026617,1.7527863536483759,0.07963868641506154,0.20714316043507525,MFN2,broad,Excitatory_neurons,sALS_vs_c9ALS
4.724978351313414,0.608449284715262,0.9202546669263845,0.6611748971047975,0.5085001578562208,,HSPE1,broad,Excitatory_neurons,sALS_vs_c9ALS
1082.952253665154,0.07484211743521796,0.15627341093871774,0.47891779532838835,0.6319971107095259,0.76751743422787,HSPD1,broad,Excitatory_neurons,sALS_vs_c9ALS
