baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
11.391813368129476,0.5038884450982892,0.486467635463243,1.0358108296730923,0.3002904042322728,0.9614039488009858,MICOS10
8.925540223404626,0.11955394099476158,0.5734380429949021,0.2084862391939776,0.8348493261098928,0.9980686946035703,TFB2M
123.16147803492423,0.29541024523505344,0.2092941320037734,1.4114597595585119,0.15810909291007624,0.8878489617852515,TOMM20
27.083974519928287,1.0980934274649985,0.4954908399419369,2.216173012590256,0.026679655396374704,0.5888148728491353,PINK1
29.377342247541073,-0.35363514130363083,0.3304492996740788,-1.0701645960588209,0.2845452272792405,0.9600744248061033,MFN2
0.4878851893035702,0.5993222025223099,2.4947764958258505,0.2402308196846769,0.810151322472468,,HSPE1
121.06274513160429,-1.345687145365834,0.7532727901030584,-1.7864539421126906,,,HSPD1
203.7461346811997,0.024529775750757727,0.18492634875366215,0.13264619085424925,0.8944732001492501,0.9980686946035703,MFF
46.43609864901289,-0.35938706363028966,0.3256797233989812,-1.1034984305424949,0.269810772740678,0.9540825143587125,ATG16L1
74.6386093110345,-0.006478318495877067,0.23193566086900289,-0.027931532700079344,0.9777167587913568,0.9980686946035703,IMMT
141.45986111398406,0.0960771344729088,0.18956460856893978,0.5068305481609349,0.6122737201215915,0.9977679494664384,NDUFS1
41.2654261345707,0.3727525461039558,0.2859108526439269,1.3037369608637468,0.19232328274965393,0.8993137082021367,TOMM70
137.72792931344475,-0.2839954127727812,0.23906952086850963,-1.187919780577053,0.23486501579124275,0.9319831914519469,ATP6V1A
167.9764015938592,-0.12604374856245132,0.18692962228599966,-0.6742845089025332,0.5001304507779061,0.9930959794385209,RAB7A
101.67891895372698,0.05331472866843053,0.2261145731249306,0.23578634464649742,0.8135984648404407,0.9980686946035703,MFN1
171.68772768000198,-0.23761903778851381,0.24420218511173206,-0.9730422259726865,0.3305323160241953,0.9658187950778977,OPA1
28.837122164829864,0.5181637812032915,0.3929715831109943,1.318578247061027,0.187310149990347,0.8984941888579709,UQCRC1
238.86836365806255,0.16588204983204669,0.17843445799972224,0.9296525552945882,0.35255100690450936,0.9685723921122068,ATG7
4.928133047997859,0.5562801161147468,0.7362427595368793,0.7555661619880175,0.44990935024292666,,PPARGC1A
35.37301757031048,1.2420269128416572,0.5201731924035871,2.3877180350309275,0.01695334317134293,0.4825196824400534,SLC25A4
152.03118596156085,-0.3981520424221052,0.2255673146336053,-1.7651140772271625,0.07754459524215916,0.7920416034061064,WDR41
63.21702211058055,-0.06651255925374377,0.23841635464494626,-0.2789764961921149,0.7802628622816973,0.9980686946035703,ATG12
46.4605693917518,0.3156596575382714,0.32662720632011144,0.966421814932675,0.33383315245879264,0.9658187950778977,VDAC1
2.4016999291688483,0.9396890211001612,1.1445459790450208,0.8210146541113299,0.41163792120826503,,PPARGC1B
110.20093267504328,-0.022360287071936057,0.2710015835010807,-0.08250980227887446,0.9342413238230145,0.9980686946035703,SQSTM1
0.0,,,,,,SDHA
93.99797734528944,-0.028905061114050293,0.24928400269420295,-0.11595233068167704,0.9076903214757315,0.9980686946035703,ATG5
96.81048493518057,0.13457416110032708,0.2446044242199694,0.5501705929051651,0.5822023714891982,0.9977453040766588,SOD2
70.91792170015904,0.03388820657567986,0.2798856253073398,0.12107876758039124,0.9036286464508436,0.9980686946035703,TFB1M
720.243370223244,-0.011671331316186388,0.18444759160981436,-0.06327722262091798,0.9495457531236267,0.9980686946035703,PRKN
52.267906198353145,-0.06902709725740218,0.2571464998650785,-0.26843490886953475,0.7883645717903675,0.9980686946035703,WIPI2
122.40053282093777,0.29808764630690027,0.3271499440282867,0.9111652064997035,0.36220833355619375,0.9685951757563176,FIS1
176.08487160104727,-0.21099554799353545,0.19282094602994485,-1.0942563675668728,0.27384255587569184,0.9553864841322862,NRF1
191.80333965310726,0.23068358180540152,0.1905218244087886,1.2107987235648174,0.22597255452214138,0.9299342367922658,TAX1BP1
11.975246431618672,0.28853756365764177,0.478535826332441,0.6029591679039584,0.5465358530031297,0.9941085926952958,FUNDC1
661.6745559205502,-0.0013636804107495706,0.20297134691808913,-0.00671858580758148,0.9946393844428892,0.9998803051648234,LAMP2
51.34794091714379,0.11452487024329233,0.2421952549009025,0.4728617424406261,0.6363118209838181,0.9980686946035703,RAB9A
23.146498391233543,0.8279253432367112,0.4578362301089297,1.808343876673388,0.07055299698515062,0.7700839533174964,SLC25A5
156.01478508024042,-0.1868020028584233,0.19207835482745422,-0.9725302105290795,0.330786843024374,0.9658187950778977,BNIP3L
206.1274776499767,-0.21021588635473967,0.22985067424277808,-0.9145758960563269,0.360414317467331,0.9685723921122068,RB1CC1
87.51592437133036,-1.0264495337503896,0.2647290791445105,-3.8773584566811814,0.00010559672339151972,0.046452731001914466,C9orf72
507.7983503086981,-0.09692588718359335,0.21273360885144765,-0.45562094164104044,0.6486625814063449,0.9980686946035703,UVRAG
0.0,,,,,,CTSD
87.08770814811913,0.2379469130601997,0.28830545580748046,0.825329206461815,0.4091847146689307,0.9773812221683553,NDUFV1
134.88827633364895,-0.11419183671779112,0.27500108251511596,-0.41524140804614595,0.6779651887563347,0.9980686946035703,ATG13
24.02912771578197,-0.20463659758542072,0.3343854082435585,-0.6119782518630962,0.5405521466690016,0.9936785642774894,VPS11
18.808322477785048,0.42031649072991806,0.36888556302446907,1.1394224465814549,0.2545269980947782,0.9480849537280015,TFAM
37.46788290251523,-0.16443442188603258,0.31510360501192203,-0.5218424012629471,0.6017800646598674,0.9977453040766588,PRDX3
33.740584045041906,0.1666335549102079,0.3602304152151451,0.46257491836353454,0.6436690902848294,0.9980686946035703,TIMM23
47.155194616063305,0.22177803285066713,0.3204011016270969,0.6921887338227272,0.48881881286661777,0.9920950165212737,BNIP3
137.77833067834842,0.16727050111609598,0.3107726687634337,0.538240707529611,0.5904108797296096,0.9977453040766588,MICU1
62.95563355551545,-0.6227230811329996,0.4776007033248719,-1.3038571275080661,0.19228230026533666,0.8993137082021367,MCU
77.58484579542558,0.2527861029315995,0.2620883696879973,0.9645071364003228,0.3347917322734527,0.9661774385546376,OPTN
39.52963093078294,0.036062799236311824,0.3024760506953935,0.11922530446097572,0.9050968595697284,0.9980686946035703,GABARAPL1
21.510911543290057,-0.23937340478210042,0.360743816784885,-0.6635551148610291,0.5069750932223933,0.9930959794385209,PHB2
65.78260522267843,0.009323398000907238,0.22711626480823557,0.04105121228891027,0.9672550687414099,0.9980686946035703,TBK1
21.065659326932433,0.10507497086185738,0.34712868936626307,0.30269745509565327,0.762120437402331,0.9980686946035703,ULK1
256.16760767345824,0.09593217302327428,0.2383516127029116,0.40248174507989143,0.6873295204155911,0.9980686946035703,DNM1L
