baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
240.803811382038,0.16918121096400754,0.5106265111088889,0.33132085248885634,0.7404021419624733,0.9000668217137967,MICOS10
125.77687276316347,0.04831818118457962,0.26560772391688586,0.18191557260473107,0.8556489832419553,0.9471949820091132,TFB2M
1406.3531253499423,0.44052133041954067,0.2530448343538665,1.7408825259934002,0.08170417226943552,0.4057561899129013,TOMM20
513.118929105101,0.626196312939391,0.3536862126862639,1.7704855051696806,0.07664629692535911,0.3976949966067836,PINK1
421.777408079688,-0.040205267503667666,0.17637726383800922,-0.22795039807734815,0.819684801926619,0.9311938756607797,MFN2
8.668100205685949,-0.544429261765941,0.7993213505864298,-0.6811143745460011,0.4957991221752306,0.7702729241558168,HSPE1
1266.5015868541605,-0.4338447204007929,0.3317911742430199,-1.3075836673190833,0.19101455959602864,0.5307457989090775,HSPD1
2764.987876108041,-0.0990508381198963,0.18165419359133161,-0.5452714091629037,0.585566864908883,0.8223379059061144,MFF
552.4575995471953,-0.4835317685908353,0.22063974838473494,-2.1914989122798,0.028415708367007894,0.3099989707413499,ATG16L1
1186.8966481114069,-0.1453870750568635,0.17118299007263513,-0.849307953992239,0.39570995606263903,0.7039417665103007,IMMT
2127.6689989739602,-0.11380389917758495,0.1440853560458003,-0.7898366794569338,0.42962315491196057,0.7281821066318143,NDUFS1
644.8503804027594,0.026052857246825413,0.18184946159034665,0.14326606754280546,0.8860800535208724,0.958412335169106,TOMM70
1504.9298841741575,0.06712396366106028,0.16463852641793952,0.40770508046618575,0.6834902071201162,0.8738525078173838,ATP6V1A
2553.2629149498916,-0.06658293438663007,0.17219138943370618,-0.38667981369802784,0.6989932622238015,0.8821386895540642,RAB7A
1544.376967155474,-0.5065188429886462,0.2119490750611147,-2.38981388733399,0.01685691256186534,0.2761872975019961,MFN1
2518.015953265527,-0.3453404239618283,0.2018177778495759,-1.7111496699722182,0.0870534869533288,0.41458141810510446,OPA1
512.6571778190411,0.5470285872588195,0.2988403745455053,1.8305042887554066,0.0671745660558059,0.38464308466404623,UQCRC1
4503.752692878832,-0.18046777612640108,0.1893270724882947,-0.9532063943869341,0.3404855071931151,0.6620455628608355,ATG7
657.1052521500903,0.0168744113479072,0.49855227434030297,0.033846824528552893,0.9729992967430323,0.9906051445785222,PPARGC1A
696.8538381486128,1.1013028460397456,0.489820815612252,2.2483790213430828,0.024552031735628865,0.29779931541270793,SLC25A4
2081.810988369002,-0.4435529321826474,0.2208326637381552,-2.008547669870863,0.0445851257581582,0.3450142071708711,WDR41
821.264065076358,-0.15775387226486487,0.19981065762275743,-0.7895168062691842,0.42981001097341287,0.7283183763777948,ATG12
764.5994868748937,0.6791158105328181,0.33870679228712713,2.0050256623053513,0.0449603036484145,0.3454053835341213,VDAC1
113.15085002207746,0.5061870401481606,0.27115596458686725,1.866774499758419,0.061933084964263405,0.376264109809123,PPARGC1B
1687.0037478005465,-0.05609615934892232,0.2302757693770813,-0.24360426414237143,0.8075373254685232,0.9262507615579919,SQSTM1
0.0,,,,,,SDHA
1249.3956177962941,-0.20922049489338962,0.2180345105728785,-0.9595751348888286,0.33726908834251745,0.6597823235177834,ATG5
1650.3633295500545,0.012701986375169096,0.15936108542589192,0.07970569691605127,0.9364713283884025,0.9774266457440147,SOD2
1137.915880773158,-0.3777054804925449,0.249516970441092,-1.5137466594951172,0.13009010588578385,0.46761316016374527,TFB1M
11971.751818165441,-0.3568542158686904,0.23613172274053726,-1.5112506347179946,0.1307246060582939,0.46819306407564026,PRKN
753.3637742761375,-0.0685600302922305,0.211287933924456,-0.3244862544623276,0.7455699271385412,0.9027297858793966,WIPI2
1157.471017651998,0.5339981523666069,0.3232294128070079,1.6520716593494036,0.09851994355233584,0.4316952215719668,FIS1
2971.230618399375,-0.3083780739864357,0.20615103724055245,-1.4958841736342905,0.13468384121424087,0.4734789789492744,NRF1
3132.3212394986035,-0.1498034447371436,0.16301154545681354,-0.918974446364174,0.35810893827244616,0.6762716932080189,TAX1BP1
146.83988126513046,0.43463024604262934,0.28443124708736195,1.528067856444529,0.12649569118295992,0.4626724487615432,FUNDC1
12647.794511137092,-0.36420475615411707,0.2585522883826896,-1.4086309521076394,0.1589443215690739,0.49819859587291376,LAMP2
658.3461784636941,-0.058143190778018904,0.20959942721135738,-0.2774014774352797,0.7814718472968106,0.9165000188945167,RAB9A
402.0421287355267,0.973456645329712,0.4269729052330979,2.27990262004628,0.02261346464250305,0.29222226481395425,SLC25A5
3067.0487382155925,-0.5866593974908602,0.31735577650423147,-1.8485858488321478,0.06451763762473213,0.380016836547389,BNIP3L
3228.2575282441517,-0.30679355510687173,0.23982964834020612,-1.2792144642253536,0.2008215437139943,0.5413827677649009,RB1CC1
1096.4296502931493,-1.0609784582960113,0.2837581211679171,-3.7390241164874545,0.00018473600602762885,0.06418269250118924,C9orf72
7672.3650337983445,-0.39672984055567334,0.22582322854043554,-1.7568159091509734,0.07894919248039153,0.4008511095616135,UVRAG
0.0,,,,,,CTSD
1234.6543837775853,0.17411136788911757,0.2688858455049211,0.6475289450888221,0.5172896674116148,0.7837406968588188,NDUFV1
2204.30003449403,-0.3452722051203824,0.24723652728451806,-1.3965258649788654,0.16255619735175675,0.5017059855968822,ATG13
295.75630104586105,-0.00483008821729866,0.1733301697794796,-0.027866402158630375,0.977768705224557,0.9923352075171336,VPS11
347.54425543678434,-0.15768713456865197,0.24060672182782616,-0.6553729395868252,0.512227669682832,0.7816073178050598,TFAM
491.32251501351357,0.30409378997886666,0.17027848382506147,1.7858615084409764,0.07412168464540546,0.39428252780146295,PRDX3
452.21106734873,-0.15092478560715622,0.21123488404359816,-0.714487980006209,0.4749254861849077,0.7575086278147691,TIMM23
734.2559674109648,-0.17180991969334994,0.25866232811235684,-0.6642247479452041,0.5065464762665666,0.778030939599288,BNIP3
2391.6200304161794,0.0014927195622436217,0.17054320101655449,0.008752735690112472,0.9930164164973516,0.9969512004996752,MICU1
1002.388840780467,-0.056437016754003526,0.21235222177186705,-0.2657707853635485,0.7904157441654409,0.9204451130674722,MCU
855.3137715127183,-0.2502320909973781,0.23597617489335118,-1.0604125230458956,0.288956967428187,0.6189389784325228,OPTN
708.6584068155316,0.0022343942238563816,0.31366011109247244,0.007123616120883294,0.9943162247514895,0.9973542577611024,GABARAPL1
286.8082547668079,0.480497223457365,0.26920126031367597,1.784899605958326,0.07427760260062473,0.39428252780146295,PHB2
