baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
102.02396853096703,0.10585105281811176,0.2782915691079596,0.3803602572561163,0.7036780117049926,0.8683756108592464,MICOS10
130.52170290915325,-0.14338831910606217,0.19783010590346803,-0.7248053497784055,0.46857145331824746,0.7301646215441545,TFB2M
1163.422157940924,-0.400803368737918,0.3092180679417062,-1.2961835361233724,0.19491226030627296,0.48554869655310673,TOMM20
448.8548345693479,-0.3678006812020614,0.3155493770743628,-1.1655883608839608,0.2437809158987374,0.5419079625112101,PINK1
383.739315356557,-0.30657584365466384,0.16638970197657107,-1.8425169347189048,0.06539957173119906,0.2769425786280099,MFN2
1.1025376872782955,0.6070176755684238,1.2997218404687352,0.4670366048088469,0.6404736891830329,,HSPE1
1401.2359470378165,-1.7488037193009593,0.6465691855383103,-2.7047433722734064,,,HSPD1
1238.9984369766735,-0.10412916771840776,0.17809842701468337,-0.5846720235761701,0.5587682688293707,0.787348732843193,MFF
364.17833134859535,0.09223007395779181,0.20848618417773324,0.44237978800152156,0.6582144025367545,0.8435445026684947,ATG16L1
634.2933456051667,0.22464193428946608,0.18188162343899397,1.235099676602648,0.21679340975618633,0.5113266427186464,IMMT
1759.397051268509,0.02200359307514183,0.142488496412281,0.15442364562172017,0.8772757107639939,0.9494520328464789,NDUFS1
586.1399219294308,0.08297268553596228,0.14058162421944947,0.5902100363162756,0.5550498443413594,0.7849904426164139,TOMM70
1690.6629365813876,-0.20451216212494194,0.19872059406652634,-1.0291442770973036,0.303411882494395,0.5995274668016151,ATP6V1A
1538.9808157569328,-0.06264042591170295,0.19582379951656553,-0.31988157755259944,0.7490581036992173,0.8910970776034179,RAB7A
874.7472131387328,0.40300553975708,0.14567881519993908,2.766397703083794,0.005667936451411983,0.0658465133454606,MFN1
2100.098517776159,0.17552031401010562,0.10731042388502866,1.6356315412392404,0.10191672499558453,0.3516757982638028,OPA1
378.059384408706,-0.6761812010789208,0.20910181649145346,-3.2337414013166073,0.001221800308635601,0.025674258011535712,UQCRC1
3430.9418460042343,0.15800597094140006,0.17587013844935595,0.8984241005012907,0.36895949258183736,0.6559870832294501,ATG7
2208.5039339567443,-0.10018913726605168,0.14661368647981582,-0.6833546012762227,0.49438279975547383,0.7470483558287837,PPARGC1A
418.5527619261218,-0.4326446439961992,0.37601848197728505,-1.150594092399785,0.24989926451246858,0.5476383359215705,SLC25A4
977.0282634973822,0.30238374994088285,0.1894354237090881,1.5962365645257934,0.11043598691449695,0.3673245212529545,WDR41
483.9078614341728,-0.011427107933727898,0.17907158757327524,-0.06381307101022923,0.9491190703117376,0.9818342974469692,ATG12
623.6247873891474,-0.355243165842584,0.261608419364194,-1.3579194687462939,0.1744892389953815,0.45920388933590617,VDAC1
396.5015547391496,0.50337819751396,0.22061017698397817,2.2817541982685494,0.022503856268237213,0.15116004917737874,PPARGC1B
726.5567457213414,-0.32881644921079856,0.16203225965813933,-2.029327060577601,0.042424988836703426,0.21795495049560934,SQSTM1
0.0,,,,,,SDHA
1549.700490342397,0.29415947568292405,0.16754726706601156,1.7556805362096943,0.07914297205661248,0.3080575046347259,ATG5
1261.775096160342,-0.17527739767448414,0.24956965446636697,-0.7023185493014545,0.4824805278303327,0.7386296956366658,SOD2
